Offense_Number,Person_ID,Role_Code
3685,1520,Arrest
6148,3736,Arrest
5987,4506,Arrest
1468,4424,Arrest
6670,600,Other
3576,422,Witness
5239,922,Victim
4993,110,Arrest
4469,644,Other
5679,22,Suspect
397,4228,Other
701,818,Other
6190,938,Suspect
2836,1126,Arrest
674,2861,Witness
3843,1843,Suspect
157,3602,Other
764,4443,Suspect
7368,3883,Suspect
3924,1127,Victim
2405,1166,Other
7403,792,Arrest
98,4933,Victim
7081,154,Suspect
6436,477,Arrest
63,1803,Suspect
3341,4188,Witness
7311,22,Victim
712,3876,Victim
1854,4663,Suspect
3,4039,Victim
3803,1398,Victim
2997,2729,Other
2951,3802,Witness
5850,4378,Witness
7025,4131,Suspect
1135,1932,Witness
2923,1269,Suspect
6329,4807,Arrest
1758,2839,Arrest
312,3168,Arrest
7367,2632,Victim
2796,2623,Victim
6354,4253,Arrest
3675,983,Suspect
3187,948,Other
1548,1915,Witness
1372,4385,Other
7006,3346,Witness
4001,3784,Suspect
92,3961,Other
5352,1957,Suspect
4310,2658,Suspect
3233,4538,Victim
3643,3549,Suspect
2135,4273,Suspect
2910,2098,Witness
402,3067,Other
5205,939,Arrest
3198,1790,Other
608,4347,Suspect
950,3480,Witness
7277,649,Suspect
6260,28,Victim
443,894,Other
7592,3952,Witness
7511,4781,Other
7403,3998,Victim
73,3692,Other
1774,4426,Witness
3225,3447,Victim
328,457,Other
7544,3482,Witness
4261,4079,Witness
4613,4149,Witness
2981,4087,Arrest
531,4185,Arrest
6196,2672,Suspect
531,2126,Arrest
1412,722,Arrest
3917,2704,Victim
2672,3301,Witness
5955,653,Arrest
4196,245,Other
676,3404,Victim
5671,2389,Suspect
5940,2742,Victim
6676,4380,Arrest
233,52,Victim
6240,518,Victim
5378,2232,Arrest
4588,1873,Victim
1768,2361,Arrest
7517,1243,Suspect
3848,1341,Victim
6757,4466,Arrest
6026,2502,Witness
5603,1250,Arrest
7409,3560,Victim
855,570,Suspect
4401,371,Witness
3027,3399,Witness
3059,847,Other
4845,427,Other
736,1126,Other
2352,3864,Suspect
375,1852,Suspect
1393,4140,Suspect
270,1129,Arrest
3830,207,Arrest
1751,4466,Other
3130,4546,Other
6544,479,Arrest
4129,3119,Suspect
933,2467,Other
4116,2542,Victim
7115,3776,Arrest
1033,1580,Arrest
3592,1580,Suspect
7877,2761,Victim
5590,210,Other
2,2500,Other
2893,4769,Arrest
4278,2948,Other
7760,2089,Suspect
3732,1729,Arrest
4613,4679,Victim
5707,4960,Other
307,1266,Victim
7607,637,Other
2984,2287,Victim
69,2915,Other
6693,1886,Arrest
1559,1897,Other
552,581,Suspect
489,830,Suspect
7951,4480,Victim
5936,1501,Suspect
6046,501,Witness
5061,3161,Arrest
2194,2791,Arrest
2665,4274,Arrest
1221,4981,Victim
3319,3459,Other
4946,1857,Suspect
2201,4581,Victim
7660,1963,Witness
3483,2047,Suspect
4821,2073,Arrest
5761,2518,Witness
5456,4222,Arrest
1790,2335,Arrest
6513,3907,Other
1794,207,Witness
4833,3551,Suspect
2253,4870,Other
3825,2018,Victim
7318,523,Suspect
2391,2394,Arrest
5250,4926,Victim
7597,2805,Suspect
5248,2920,Victim
289,1360,Victim
5086,4224,Victim
3731,4541,Arrest
577,362,Arrest
2595,4974,Victim
5332,1307,Witness
2672,4735,Arrest
5680,471,Other
6295,201,Suspect
7127,1829,Other
5035,2304,Witness
1352,4583,Suspect
6160,2653,Other
4366,2055,Suspect
4836,1229,Suspect
7313,3737,Victim
2946,212,Suspect
1670,1604,Witness
6593,3039,Suspect
3093,4005,Victim
7238,4101,Victim
2193,3537,Other
3542,2703,Witness
6110,2113,Victim
292,131,Suspect
5472,2135,Arrest
4509,3675,Suspect
4079,2987,Arrest
5988,1609,Witness
7802,3933,Arrest
6317,438,Suspect
2915,4009,Witness
5270,4208,Other
6168,2960,Victim
4126,738,Suspect
215,3708,Arrest
6748,2603,Other
4555,2234,Suspect
377,389,Suspect
7666,525,Witness
7274,1505,Other
2604,4700,Victim
812,1217,Arrest
358,1205,Witness
4460,2693,Other
6813,3385,Victim
5793,4,Victim
5988,288,Other
2826,1026,Witness
6324,3395,Victim
3869,3257,Other
7373,4390,Victim
3552,2118,Witness
3552,4994,Victim
4286,3168,Victim
612,2058,Witness
4766,618,Arrest
2081,4945,Other
6314,1880,Witness
413,900,Arrest
2499,3903,Witness
3401,4352,Victim
3210,4106,Other
1483,1462,Victim
4039,1704,Witness
1238,3442,Suspect
5691,2528,Other
3267,4507,Witness
444,1353,Arrest
4177,1881,Victim
7732,4965,Other
7713,4036,Witness
7571,2642,Other
5141,4670,Arrest
974,3366,Arrest
3563,1260,Other
6584,1411,Witness
5566,3659,Suspect
1839,3733,Witness
292,3497,Witness
586,4705,Suspect
1738,4792,Victim
6540,4318,Arrest
1425,4156,Arrest
4666,902,Other
1446,937,Witness
6421,3054,Suspect
4520,4029,Arrest
4951,3772,Other
5655,941,Suspect
7371,2253,Arrest
3082,1785,Witness
345,4662,Other
2213,1806,Arrest
5504,1399,Suspect
603,95,Arrest
1428,4240,Suspect
1867,225,Suspect
276,338,Victim
4340,4998,Other
1103,4647,Other
1626,4422,Other
292,77,Other
332,3723,Arrest
6016,1757,Arrest
467,3222,Victim
6907,4213,Other
6122,1409,Arrest
1037,2622,Victim
6565,1126,Other
7839,441,Victim
5181,1385,Suspect
4038,2868,Other
1896,4873,Other
6218,4157,Arrest
5301,1800,Witness
6377,3667,Arrest
287,3555,Other
1631,4925,Witness
6302,1199,Arrest
3334,3227,Witness
5612,3812,Arrest
3255,3247,Arrest
1967,1173,Arrest
6570,4608,Victim
7417,3916,Other
1374,3262,Suspect
194,4511,Victim
1469,2811,Arrest
5587,4714,Other
3819,3947,Arrest
7603,870,Other
3896,467,Victim
7684,352,Arrest
5757,1685,Other
3774,4563,Witness
5237,2354,Witness
641,4493,Arrest
2780,477,Other
5773,4012,Other
2692,1346,Other
4647,4709,Suspect
2087,1769,Suspect
4199,2317,Other
1098,4605,Witness
2953,2038,Other
1583,1795,Other
6892,1351,Arrest
2822,2523,Arrest
6872,4531,Victim
5338,2437,Victim
7163,692,Witness
6615,818,Suspect
25,4103,Arrest
707,244,Arrest
1827,964,Arrest
3409,353,Suspect
375,2873,Other
919,3337,Suspect
3151,177,Suspect
6904,1550,Arrest
512,3571,Suspect
355,1135,Witness
3332,2260,Arrest
7775,366,Witness
3397,311,Witness
4169,3886,Witness
107,3969,Witness
2029,3044,Victim
4909,4478,Victim
7081,3483,Witness
4041,296,Witness
7238,2361,Witness
2073,800,Other
7687,234,Arrest
7746,3599,Victim
1285,1706,Victim
2760,3758,Victim
3162,2456,Suspect
3151,4016,Witness
3495,2481,Arrest
2222,3907,Other
2271,1489,Witness
3833,1841,Arrest
6386,3893,Witness
7351,4546,Victim
7214,4839,Witness
1798,2400,Arrest
806,3616,Arrest
4637,1671,Victim
171,207,Other
54,1446,Witness
5668,3843,Other
7979,2297,Arrest
5386,2247,Witness
569,4084,Suspect
5808,2248,Victim
1546,4814,Victim
4074,59,Suspect
6022,1968,Suspect
7421,3045,Other
694,2561,Victim
3964,4332,Suspect
1245,2347,Other
206,2534,Witness
7174,1094,Suspect
2135,2435,Suspect
6525,2955,Suspect
1774,4525,Arrest
5846,3256,Arrest
4,1008,Suspect
6427,2929,Arrest
7038,3530,Other
2151,4166,Arrest
242,4442,Witness
4423,4443,Witness
6007,1890,Other
5404,404,Arrest
1373,2408,Witness
2099,979,Other
5010,4294,Witness
586,3552,Other
414,977,Suspect
346,459,Other
6847,1529,Arrest
4847,1331,Arrest
519,585,Other
1941,2003,Other
3030,3787,Witness
848,4344,Other
3492,194,Witness
1370,2956,Arrest
1920,533,Other
5249,1361,Arrest
4176,766,Victim
804,254,Arrest
616,647,Victim
263,172,Victim
6049,4851,Other
194,636,Suspect
5161,4189,Witness
5546,1107,Arrest
5122,1235,Victim
5765,2612,Suspect
5451,1386,Other
2038,4533,Witness
688,4276,Other
4492,3035,Witness
1271,4286,Arrest
4472,1770,Victim
2889,839,Suspect
985,2167,Victim
7347,198,Arrest
5107,1043,Victim
6414,2528,Arrest
2635,1126,Other
5743,3524,Victim
5108,4088,Victim
4484,4414,Victim
1927,2516,Other
5353,1590,Other
2464,1171,Arrest
4170,335,Suspect
3494,140,Witness
2660,701,Witness
608,1191,Suspect
2513,2213,Arrest
3167,204,Suspect
6607,1725,Victim
317,1333,Arrest
3157,3484,Suspect
5737,836,Other
3643,2974,Arrest
4482,1942,Victim
6522,4868,Suspect
5550,541,Other
2271,1602,Victim
5182,2187,Other
3113,1250,Suspect
4627,159,Arrest
17,4808,Arrest
5092,4183,Arrest
878,3901,Suspect
3296,395,Victim
5201,4299,Witness
3368,2565,Witness
6552,2424,Arrest
182,1855,Witness
7323,3431,Victim
7755,1139,Other
2742,3516,Other
3196,2039,Other
4864,3892,Suspect
1822,2000,Other
2228,3575,Suspect
3747,4775,Victim
3006,2599,Other
1671,1857,Other
902,3604,Other
3972,1129,Witness
3244,4156,Other
2938,1957,Suspect
5448,4682,Witness
3669,4117,Suspect
6898,4567,Witness
4850,3925,Suspect
5717,759,Suspect
1769,752,Victim
5581,489,Suspect
4898,4965,Victim
1904,3200,Suspect
666,1258,Witness
2168,4968,Victim
4541,4011,Victim
1681,2742,Victim
4247,2464,Suspect
7378,1493,Other
6656,4656,Suspect
5263,2625,Arrest
3252,1137,Witness
5529,2925,Victim
992,533,Arrest
7774,3359,Other
3582,2337,Suspect
6585,4540,Suspect
1891,2508,Suspect
3420,1303,Witness
829,1016,Other
3516,4034,Witness
228,662,Arrest
5494,72,Witness
4876,1377,Other
55,2393,Arrest
4189,3393,Arrest
4986,2517,Victim
7085,914,Arrest
7162,1786,Suspect
6090,2464,Victim
290,1598,Witness
6569,3213,Other
5627,4752,Arrest
2597,2732,Victim
4066,968,Victim
7559,1856,Suspect
4672,436,Victim
3007,4060,Suspect
4887,3035,Victim
5568,4557,Suspect
236,4474,Victim
1426,3938,Suspect
6103,3574,Victim
348,3104,Suspect
4574,1160,Other
7665,3403,Victim
7779,3859,Suspect
5945,1989,Suspect
7459,2167,Witness
1510,718,Arrest
3151,3363,Victim
5449,816,Other
5326,2748,Arrest
4452,3126,Witness
4228,3478,Witness
5215,4929,Other
6694,772,Victim
6417,2987,Other
6383,4054,Suspect
678,2176,Victim
2242,2317,Other
4709,1045,Witness
2848,1298,Victim
908,1788,Suspect
5725,1629,Witness
444,2411,Witness
1795,4640,Arrest
4245,2232,Witness
4826,2037,Witness
5243,3417,Suspect
4578,2835,Arrest
6393,3550,Arrest
3113,4605,Arrest
6624,908,Other
5720,4516,Suspect
5297,4924,Witness
660,656,Arrest
7717,4960,Arrest
2193,1547,Victim
5269,440,Other
3543,4274,Witness
5907,694,Suspect
4303,2574,Witness
3108,969,Victim
6361,3321,Arrest
2227,1445,Witness
1525,2186,Witness
3282,4300,Arrest
6477,4224,Other
4861,3869,Victim
745,4030,Witness
1200,3400,Suspect
7355,1187,Witness
2377,2699,Suspect
6448,1836,Victim
3350,3271,Suspect
2290,4078,Arrest
5041,169,Arrest
5791,1244,Victim
2204,686,Witness
4033,2362,Arrest
3152,131,Witness
460,3050,Victim
3162,4904,Arrest
4849,3994,Arrest
6133,246,Other
5023,2120,Other
4194,2334,Suspect
4558,1133,Arrest
5514,1513,Suspect
4230,3439,Arrest
7991,4213,Other
2386,898,Victim
51,3483,Witness
5824,3010,Arrest
1909,2351,Victim
5795,2240,Other
4808,74,Suspect
3985,4086,Witness
2167,146,Suspect
2101,4514,Victim
7851,3138,Victim
7766,4285,Arrest
2541,2586,Victim
6908,2292,Other
3225,1709,Victim
6303,4057,Other
1201,3272,Victim
793,168,Suspect
2323,3513,Other
4741,790,Victim
2893,3571,Other
6104,63,Suspect
2544,4168,Victim
3448,4186,Other
1834,2905,Victim
5557,2003,Victim
6573,1767,Other
6,7,Victim
7877,3319,Victim
7178,206,Arrest
6513,1147,Witness
4663,4944,Witness
5468,3135,Suspect
4164,3631,Other
198,1540,Witness
551,1792,Other
6022,2059,Victim
7299,4340,Arrest
3727,1134,Other
1252,364,Suspect
5989,482,Witness
4020,3093,Suspect
5415,3180,Witness
6089,55,Arrest
1517,3671,Other
4647,2476,Suspect
5062,4940,Suspect
183,3945,Suspect
12,668,Witness
3397,3719,Other
5649,4100,Witness
931,4908,Witness
1197,2137,Victim
3450,4750,Victim
4844,499,Witness
7834,563,Suspect
462,849,Suspect
6060,904,Victim
4951,1080,Witness
3187,3558,Arrest
1143,4306,Other
3504,2189,Suspect
1341,1478,Victim
539,4359,Arrest
1518,1815,Victim
2344,4291,Witness
1405,1416,Arrest
1054,4844,Witness
7669,899,Suspect
6864,1940,Witness
1294,1069,Victim
4185,4024,Victim
1115,945,Suspect
7990,1046,Arrest
6799,4058,Witness
1115,1726,Victim
288,980,Victim
5597,609,Suspect
3955,2217,Other
7256,1296,Witness
2059,3464,Arrest
315,181,Other
2846,1356,Arrest
44,3494,Suspect
1998,901,Victim
6300,4750,Suspect
4929,2312,Suspect
924,1256,Victim
1371,2259,Suspect
6406,3119,Suspect
4838,3873,Arrest
7342,923,Arrest
5849,2421,Other
2802,974,Witness
5249,3156,Suspect
1697,717,Witness
22,2652,Victim
1173,3307,Other
1160,4447,Other
7383,3824,Victim
6161,638,Suspect
1391,2721,Arrest
4304,1044,Suspect
1889,4818,Victim
2733,2148,Other
5992,1090,Arrest
5091,2320,Other
977,505,Arrest
2394,2222,Other
6969,1861,Other
2301,3409,Arrest
5716,3226,Other
2850,4071,Arrest
462,3365,Arrest
4199,412,Victim
122,4292,Witness
7897,166,Witness
5650,438,Witness
4225,4760,Suspect
3339,3058,Other
2335,2346,Arrest
2673,3962,Victim
2818,1063,Suspect
6061,2921,Arrest
4759,1242,Witness
4043,3469,Suspect
7181,4116,Witness
827,2014,Arrest
4011,1435,Arrest
6043,156,Suspect
6074,1550,Witness
159,2806,Suspect
3032,3362,Arrest
7767,3375,Other
2594,66,Arrest
4748,788,Arrest
4952,324,Other
7289,1935,Suspect
3641,356,Suspect
7127,3806,Arrest
1972,2392,Arrest
1308,4038,Suspect
6370,375,Suspect
6072,2137,Suspect
3617,4815,Victim
6327,3955,Other
7354,3232,Other
2249,2641,Other
7864,2450,Other
7531,4374,Victim
1348,3519,Other
5593,3995,Other
5879,4645,Suspect
5441,3405,Arrest
7384,713,Other
6674,4657,Suspect
6250,673,Arrest
4278,2895,Arrest
3218,3150,Arrest
3725,3077,Other
2459,445,Victim
2964,4306,Suspect
4561,194,Victim
2701,3402,Witness
4265,4026,Other
822,2494,Witness
3664,3113,Arrest
5539,1334,Victim
4492,3394,Witness
3074,2395,Arrest
1680,3686,Victim
273,3274,Witness
5769,4138,Arrest
7910,280,Suspect
6887,834,Other
6063,3291,Witness
7422,4024,Other
5791,2439,Victim
4693,554,Witness
15,2644,Victim
5783,2334,Suspect
4214,893,Arrest
3229,4813,Suspect
6468,4465,Witness
4040,3403,Witness
5128,3751,Victim
7046,1110,Suspect
3437,4272,Victim
5761,2990,Suspect
3722,4019,Witness
3759,3545,Other
3158,103,Witness
1561,4987,Victim
2620,2679,Witness
1826,4795,Victim
3510,4529,Victim
3726,1662,Other
2648,1310,Arrest
1313,338,Witness
3090,2418,Arrest
6751,2438,Witness
2748,2972,Other
190,4213,Arrest
2634,2940,Witness
3784,4885,Suspect
259,955,Other
1199,1960,Victim
6206,1498,Suspect
2699,2468,Victim
5250,365,Arrest
1764,696,Other
6807,896,Other
4099,3855,Witness
7224,3453,Other
7689,243,Other
805,4731,Witness
7459,3557,Witness
2767,4774,Victim
3671,1277,Suspect
4223,1379,Arrest
6095,2796,Arrest
2016,3695,Other
1502,1100,Other
3249,2474,Victim
5827,3039,Suspect
7571,4655,Other
2480,292,Victim
5322,2520,Witness
1949,4458,Suspect
3505,58,Witness
6896,3066,Witness
211,998,Witness
5039,2325,Arrest
464,4456,Suspect
500,4447,Suspect
5168,4060,Victim
7191,645,Victim
1616,1038,Arrest
5656,1621,Suspect
5306,4223,Witness
1622,1722,Victim
944,787,Witness
2839,2084,Victim
6391,2544,Suspect
2876,2151,Arrest
4113,4730,Witness
1952,2578,Other
6479,3123,Witness
7337,3326,Victim
4241,2873,Other
1793,3224,Arrest
7760,483,Other
3254,2194,Victim
5813,488,Witness
4933,1305,Victim
614,2886,Witness
6927,1789,Suspect
2194,2507,Victim
448,1247,Victim
1743,62,Other
4097,3813,Arrest
2562,3128,Witness
5377,811,Victim
4187,4183,Suspect
5329,3379,Other
1580,1421,Arrest
7192,3302,Arrest
5204,4983,Witness
3873,2774,Arrest
5336,3026,Arrest
5147,3850,Arrest
2777,4587,Victim
4789,4957,Suspect
3633,2191,Arrest
6229,2905,Other
3125,4914,Other
5273,2430,Suspect
3045,992,Arrest
6248,885,Witness
7670,3423,Suspect
6396,827,Other
6640,3658,Witness
1076,443,Suspect
3100,504,Witness
3173,1194,Witness
5010,1159,Suspect
6300,1426,Arrest
4295,2210,Other
2834,987,Arrest
5747,256,Suspect
5710,4848,Other
7009,2472,Witness
7519,631,Victim
15,2083,Other
4562,4191,Other
5177,4350,Witness
4135,2793,Witness
6386,2498,Victim
812,614,Other
1433,2907,Victim
3768,1944,Victim
2650,160,Victim
5545,1597,Arrest
959,4658,Suspect
1075,3504,Victim
5899,771,Victim
4332,4172,Other
5335,2640,Witness
809,3418,Witness
781,4148,Witness
7232,2646,Other
7706,4359,Other
2611,3107,Other
2789,1517,Victim
5681,1667,Other
5556,4184,Arrest
6133,4163,Arrest
641,2464,Arrest
2308,1229,Suspect
3851,1105,Victim
3389,610,Arrest
4706,3911,Witness
2667,146,Suspect
1535,4123,Other
2593,4063,Suspect
3800,2559,Victim
4354,2729,Other
3640,3350,Arrest
7893,483,Witness
5613,151,Victim
3970,2294,Suspect
6553,2194,Victim
1503,2601,Victim
6383,860,Other
3098,3652,Other
6673,1301,Other
2717,4314,Witness
670,3001,Other
7731,4178,Witness
2748,993,Suspect
2422,1164,Suspect
4679,2020,Arrest
1783,2714,Arrest
278,3634,Victim
1833,3268,Other
8,1861,Arrest
7772,3049,Other
5888,1254,Arrest
3310,4303,Other
4306,1825,Other
5535,1694,Victim
824,4316,Arrest
4000,4418,Suspect
3694,4342,Witness
6389,1635,Victim
4931,2897,Suspect
4484,3870,Other
479,4489,Victim
3931,115,Other
6998,2225,Other
7064,3738,Suspect
2864,2534,Suspect
5765,1039,Other
4456,610,Victim
3554,1513,Victim
3481,3801,Victim
5485,2594,Witness
2438,965,Other
2388,1955,Arrest
4116,4597,Arrest
6077,4297,Victim
752,222,Other
7314,2514,Arrest
3276,4499,Other
4821,2742,Suspect
833,1962,Victim
251,354,Arrest
3654,1371,Victim
1531,1832,Witness
7446,4223,Arrest
4250,2254,Other
2181,986,Witness
901,4384,Witness
7174,3969,Arrest
5376,2387,Other
5064,3435,Other
3329,3624,Victim
6145,334,Other
5437,2255,Suspect
3563,1968,Other
7101,2331,Suspect
1853,1621,Victim
3567,2505,Arrest
207,267,Other
6176,616,Other
350,2643,Victim
5367,2878,Victim
4991,696,Arrest
4043,1539,Witness
4522,4534,Witness
3538,2082,Arrest
1864,114,Other
3899,22,Other
876,3251,Arrest
6592,2268,Witness
4386,4079,Other
5501,1240,Victim
3618,4067,Victim
7150,4960,Suspect
3909,4111,Suspect
2128,1871,Victim
7367,3510,Victim
2482,4637,Suspect
1102,1053,Victim
2070,4218,Witness
2562,2108,Other
6975,4415,Suspect
2748,3733,Arrest
407,88,Victim
7617,2396,Arrest
5608,4927,Victim
2112,1897,Witness
1531,1499,Victim
1496,4758,Victim
1215,3933,Victim
6041,1275,Suspect
3736,2925,Other
817,1564,Witness
6927,3596,Victim
5421,3256,Suspect
689,1668,Other
1340,3924,Witness
6159,2579,Victim
1140,3505,Arrest
6394,3497,Victim
2425,3249,Witness
7443,1280,Suspect
7335,260,Suspect
4028,2476,Other
1169,998,Witness
522,372,Other
1096,3126,Witness
6825,4029,Other
3947,4095,Arrest
7382,2750,Suspect
6878,4316,Arrest
112,793,Victim
4650,3927,Victim
7351,1761,Other
4146,2433,Witness
6960,3065,Suspect
6193,3949,Witness
3057,4265,Victim
47,3182,Suspect
2156,456,Witness
1376,1751,Suspect
5783,1540,Arrest
1913,4356,Victim
6037,718,Victim
6978,2987,Suspect
3282,2238,Other
3879,3181,Other
3359,2660,Arrest
4748,2351,Other
3265,2796,Suspect
3767,3539,Suspect
7790,4129,Witness
4513,3124,Other
4796,4205,Arrest
4652,4295,Arrest
466,2999,Victim
6233,3936,Victim
1543,868,Other
143,33,Victim
3010,1407,Witness
4145,1780,Suspect
5201,3712,Witness
4607,2866,Arrest
1384,1018,Victim
6885,3566,Suspect
4332,1139,Other
1787,931,Arrest
5752,1525,Other
4458,1302,Arrest
4714,2868,Witness
446,433,Other
4633,115,Witness
4554,2587,Arrest
6981,4867,Other
4621,874,Suspect
502,2105,Other
6838,3020,Arrest
2916,3850,Suspect
5300,1978,Victim
7574,1154,Other
6349,488,Victim
135,3553,Other
7820,1114,Witness
247,2705,Victim
7180,4788,Suspect
5262,3643,Arrest
2001,2679,Suspect
1933,4599,Other
1774,2009,Arrest
3655,1094,Other
4875,2045,Victim
6580,2249,Other
6029,2059,Witness
583,4814,Victim
1904,3132,Victim
6589,1404,Other
6977,2641,Suspect
3853,387,Witness
7563,4786,Victim
138,1424,Victim
7813,2041,Suspect
5377,1593,Suspect
2747,2423,Arrest
2023,2050,Other
5252,2597,Suspect
350,741,Victim
6204,3723,Other
7764,671,Arrest
2787,962,Witness
5040,1167,Witness
5576,632,Victim
2065,1671,Other
5022,1859,Witness
